Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft),RollStdev ft 1 day,Rolling mean 1 day,RollStdev 1 week,Rolling mean 1 week
2015-01-01,0:00,1.473,-,1.49,0.695157031,1.035416667,0.823054073,1.203928571
2015-01-01,1:00,1.753,-,1.73,0.708648438,1.05,0.823063366,1.20047619
2015-01-01,2:00,1.96,-,1.83,0.726019024,1.064166667,0.822728719,1.194702381
2015-01-01,3:00,2.043,-,1.9,0.752697564,1.083333333,0.822019304,1.188154762
2015-01-01,4:00,1.969,-,1.85,0.786266978,1.10625,0.820495581,1.182083333
2015-01-01,5:00,1.731,-,1.68,0.819768326,1.13125,0.818856556,1.178035714
2015-01-01,6:00,1.347,-,1.36,0.84950785,1.15875,0.818016616,1.175952381
2015-01-01,7:00,0.868,-,0.94,0.866396418,1.185833333,0.818147671,1.176428571
2015-01-01,8:00,0.371,-,0.5,0.867817415,1.21125,0.818296336,1.179702381
2015-01-01,9:00,-0.052,-,0.12,0.85548772,1.23375,0.816596585,1.183928571
2015-01-01,10:00,-0.325,-,-0.16,0.835782958,1.25125,0.812786536,1.188392857
2015-01-01,11:00,-0.406,-,-0.24,0.81576218,1.26375,0.807708741,1.192440476
2015-01-01,12:00,-0.3,-,-0.15,0.805712845,1.269166667,0.805192832,1.193988095
2015-01-01,13:00,-0.051,-,0.14,0.805712845,1.269166667,0.808517106,1.192202381
2015-01-01,14:00,0.277,-,0.39,0.80818772,1.2675,0.820666618,1.185952381
2015-01-01,15:00,0.61,-,0.73,0.806793506,1.26875,0.839207943,1.176369048
2015-01-01,16:00,0.888,-,1.03,0.806505703,1.269166667,0.862496021,1.163452381
2015-01-01,17:00,1.064,-,1.24,0.805639093,1.2725,0.883810571,1.149345238
2015-01-01,18:00,1.124,-,1.33,0.805900343,1.278333333,0.899771426,1.13577381
2015-01-01,19:00,1.084,-,1.36,0.807906469,1.287916667,0.911196481,1.123452381
2015-01-01,20:00,0.997,-,1.34,0.811193431,1.3,0.919049544,1.112678571
2015-01-01,21:00,0.932,-,1.37,0.813970297,1.312083333,0.923777807,1.103988095
2015-01-01,22:00,0.954,-,1.44,0.815480653,1.32,0.925996421,1.097202381
2015-01-01,23:00,1.09,-,1.63,0.815777392,1.321666667,0.9269932,1.09125
2015-01-02,0:00,1.329,-,1.84,0.813719208,1.314583333,0.926878736,1.085
2015-01-02,1:00,1.617,-,2.07,0.808600509,1.305,0.925830102,1.0775
2015-01-02,2:00,1.886,-,2.29,0.799597272,1.294166667,0.923367671,1.068690476
2015-01-02,3:00,2.069,-,2.45,0.786368925,1.2825,0.918912399,1.05922619
2015-01-02,4:00,2.115,-,2.45,0.776093782,1.275416667,0.912624694,1.05
2015-01-02,5:00,1.992,-,2.34,0.778764234,1.277083333,0.906171589,1.042261905
2015-01-02,6:00,1.695,-,2.01,0.790228251,1.284583333,0.901126879,1.036964286
2015-01-02,7:00,1.25,-,1.55,0.806674939,1.29875,0.899482868,1.035178571
2015-01-02,8:00,0.719,-,1.04,0.816854053,1.31625,0.900972956,1.037142857
2015-01-02,9:00,0.188,-,0.54,0.815671569,1.33625,0.903967254,1.042797619
2015-01-02,10:00,-0.243,-,0.14,0.801623353,1.355,0.905934896,1.051309524
2015-01-02,11:00,-0.498,-,-0.11,0.780044127,1.370833333,0.905037259,1.06125
2015-01-02,12:00,-0.541,-,-0.15,0.760842282,1.38125,0.901134507,1.070952381
2015-01-02,13:00,-0.385,-,0.1,0.756523322,1.383333333,0.896141421,1.078452381
2015-01-02,14:00,-0.085,-,0.42,0.768927354,1.376666667,0.893360166,1.082142857
2015-01-02,15:00,0.284,-,0.74,0.776989266,1.370833333,0.893543007,1.081904762
2015-01-02,16:00,0.645,-,1.11,0.780778133,1.366666667,0.89605077,1.078392857
2015-01-02,17:00,0.933,-,1.38,0.781731171,1.364166667,0.899028749,1.072559524
2015-01-02,18:00,1.107,-,1.56,0.781923376,1.367083333,0.900677008,1.066130952
2015-01-02,19:00,1.156,-,1.65,0.785343551,1.375833333,0.90087249,1.059880952
2015-01-02,20:00,1.108,-,1.63,0.791647978,1.3875,0.900081593,1.054345238
2015-01-02,21:00,1.023,-,1.56,0.798875909,1.40125,0.89898866,1.05047619
2015-01-02,22:00,0.974,-,1.48,0.805070435,1.415833333,0.898168222,1.048154762
2015-01-02,23:00,1.021,-,1.46,0.809441456,1.430416667,0.897667968,1.04672619
2015-01-03,0:00,1.184,-,1.61,0.812579428,1.44375,0.89717519,1.045178571
2015-01-03,1:00,1.442,-,1.81,0.816615386,1.454583333,0.896105123,1.041666667
2015-01-03,2:00,1.734,-,2.01,0.823881653,1.46625,0.894356096,1.03547619
2015-01-03,3:00,1.989,-,2.28,0.837378479,1.48125,0.891920032,1.026785714
2015-01-03,4:00,2.138,-,2.49,0.857701576,1.497916667,0.887887018,1.015595238
2015-01-03,5:00,2.134,-,2.52,0.886229188,1.5175,0.881644827,1.00327381
2015-01-03,6:00,1.95,-,2.35,0.922680307,1.542083333,0.874484132,0.991428571
2015-01-03,7:00,1.59,-,1.97,0.958320447,1.570416667,0.86841906,0.981488095
2015-01-03,8:00,1.092,-,1.52,0.985307187,1.602916667,0.865027702,0.975357143
2015-01-03,9:00,0.529,-,0.99,0.996769783,1.6375,0.864080113,0.973035714
2015-01-03,10:00,-0.004,-,0.52,0.987684949,1.672083333,0.864343477,0.974583333
2015-01-03,11:00,-0.406,-,0.14,0.960773767,1.704166667,0.863860868,0.978869048
2015-01-03,12:00,-0.605,-,-0.1,0.922749515,1.731666667,0.861408351,0.984107143
2015-01-03,13:00,-0.579,-,-0.06,0.883125215,1.753333333,0.857490013,0.989166667
2015-01-03,14:00,-0.358,-,0.28,0.860449727,1.764583333,0.855111428,0.991547619
2015-01-03,15:00,-0.008,-,0.64,0.85315941,1.76875,0.856917573,0.989761905
2015-01-03,16:00,0.386,-,1.05,0.848702228,1.772083333,0.862267181,0.984166667
2015-01-03,17:00,0.746,-,1.45,0.849451549,1.77125,0.869027162,0.975416667
2015-01-03,18:00,1.011,-,1.77,0.849966751,1.77,0.873607695,0.965119048
2015-01-03,19:00,1.149,-,1.93,0.849969202,1.770416667,0.874385961,0.954702381
2015-01-03,20:00,1.164,-,1.96,0.850053281,1.770833333,0.872630402,0.944880952
2015-01-03,21:00,1.094,-,1.91,0.85015248,1.77125,0.869414389,0.936904762
2015-01-03,22:00,1.009,-,1.83,0.850475464,1.772916667,0.866128025,0.931130952
2015-01-03,23:00,0.98,-,1.78,0.850397925,1.77125,0.86345758,0.926964286
2015-01-04,0:00,1.06,-,1.87,0.851196941,1.763333333,0.861202533,0.923571429
2015-01-04,1:00,1.257,-,2.09,0.853534849,1.745,0.85819211,0.919047619
2015-01-04,2:00,1.537,-,2.37,0.852020191,1.719166667,0.853366601,0.912083333
2015-01-04,3:00,1.83,-,2.68,0.84067778,1.69,0.845903655,0.9025
2015-01-04,4:00,2.06,-,2.96,0.81465906,1.654583333,0.834947377,0.889940476
2015-01-04,5:00,2.162,-,3.11,0.774594798,1.621666667,0.819917458,0.875178571
2015-01-04,6:00,2.095,-,3.03,0.729376222,1.59375,0.801745094,0.859880952
2015-01-04,7:00,1.842,-,2.75,0.693395343,1.573333333,0.783889091,0.846309524
2015-01-04,8:00,1.422,-,2.35,0.675432095,1.562083333,0.769860313,0.835357143
2015-01-04,9:00,0.884,-,1.82,0.666462514,1.55375,0.761169333,0.828035714
2015-01-04,10:00,0.314,-,1.29,0.66492835,1.549166667,0.758125634,0.824880952
2015-01-04,11:00,-0.185,-,0.8,0.66693328,1.545,0.758444589,0.825357143
2015-01-04,12:00,-0.521,-,0.42,0.673181932,1.54,0.759400952,0.828452381
2015-01-04,13:00,-0.634,-,0.21,0.690374295,1.530833333,0.759113651,0.832738095
2015-01-04,14:00,-0.521,-,0.38,0.722440384,1.51625,0.757580846,0.83672619
2015-01-04,15:00,-0.23,-,0.72,0.779983161,1.487916667,0.757080512,0.837738095
2015-01-04,16:00,0.157,-,1.03,0.839686687,1.449583333,0.758339661,0.835
2015-01-04,17:00,0.553,-,1.42,0.880365125,1.410833333,0.760299546,0.829464286
2015-01-04,18:00,0.881,-,1.78,0.906098501,1.366666667,0.760980561,0.821607143
2015-01-04,19:00,1.093,-,1.94,0.911480719,1.321666667,0.758082593,0.81327381
2015-01-04,20:00,1.173,-,1.97,0.904348492,1.28125,0.753044945,0.806071429
2015-01-04,21:00,1.14,-,1.95,0.893411877,1.2425,0.74796717,0.800892857
2015-01-04,22:00,1.046,-,1.79,0.881155265,1.205416667,0.744569674,0.798154762
2015-01-04,23:00,0.965,-,1.59,0.873365865,1.17125,0.744649836,0.798214286
2015-01-05,0:00,0.965,-,1.43,0.870214762,1.142916667,0.747640448,0.80047619
2015-01-05,1:00,1.086,-,1.47,0.870680227,1.116666667,0.75123861,0.803511905
2015-01-05,2:00,1.322,-,1.67,0.86931997,1.089583333,0.753341343,0.805416667
2015-01-05,3:00,1.619,-,1.83,0.860921208,1.05875,0.752816665,0.804940476
2015-01-05,4:00,1.903,-,2.17,0.84532431,1.029166667,0.749721912,0.801964286
2015-01-05,5:00,2.095,-,2.44,0.813168788,0.995,0.742471076,0.795416667
2015-01-05,6:00,2.136,-,2.54,0.76528187,0.960416667,0.731514007,0.786488095
2015-01-05,7:00,1.996,-,2.48,0.708333419,0.926666667,0.71881666,0.776785714
2015-01-05,8:00,1.674,-,2.15,0.651612826,0.895833333,0.7067486,0.767857143
2015-01-05,9:00,1.202,-,1.71,0.61027064,0.869583333,0.699209093,0.761904762
2015-01-05,10:00,0.647,-,1.19,0.588215183,0.848333333,0.696733949,0.759642857
2015-01-05,11:00,0.102,-,0.68,0.583763403,0.831666667,0.698226398,0.761428571
2015-01-05,12:00,-0.332,-,0.2,0.592030252,0.817083333,0.700975793,0.76672619
2015-01-05,13:00,-0.572,-,-0.14,0.606650939,0.805833333,0.701795561,0.774404762
2015-01-05,14:00,-0.579,-,-0.3,0.627111939,0.794583333,0.699782806,0.783511905
2015-01-05,15:00,-0.374,-,-0.2,0.64427861,0.785833333,0.695396529,0.792380952
2015-01-05,16:00,-0.024,-,0.1,0.651217366,0.781666667,0.691154051,0.798869048
2015-01-05,17:00,0.381,-,0.36,0.65356866,0.779583333,0.68909878,0.802261905
2015-01-05,18:00,0.751,-,0.7,0.654434151,0.778333333,0.688481919,0.803511905
2015-01-05,19:00,1.021,-,0.97,0.654306664,0.779583333,0.688524846,0.80327381
2015-01-05,20:00,1.16,-,1.04,0.655701859,0.783333333,0.688417641,0.802619048
2015-01-05,21:00,1.169,-,1.06,0.660360025,0.791666667,0.688929187,0.803690476
2015-01-05,22:00,1.086,-,0.97,0.667052244,0.8025,0.691054761,0.806607143
2015-01-05,23:00,0.974,-,0.91,0.670712227,0.81125,0.696172105,0.812202381
2015-01-06,0:00,0.907,-,0.8,0.671791354,0.815833333,0.702762077,0.819047619
2015-01-06,1:00,0.945,-,0.82,0.671791354,0.815833333,0.709890733,0.826904762
2015-01-06,2:00,1.11,-,0.93,0.672641209,0.80875,0.715065665,0.833571429
2015-01-06,3:00,1.379,-,1.12,0.672416015,0.799583333,0.7183678,0.838333333
2015-01-06,4:00,1.685,-,1.35,0.670242764,0.794166667,0.719396368,0.840059524
2015-01-06,5:00,1.945,-,1.61,0.667551768,0.790833333,0.718551427,0.838452381
2015-01-06,6:00,2.084,-,1.73,0.668630441,0.791666667,0.716068765,0.833452381
2015-01-06,7:00,2.055,-,1.74,0.684132663,0.80125,0.712878387,0.826785714
2015-01-06,8:00,1.841,-,1.52,0.708316539,0.815833333,0.7095516,0.82
2015-01-06,9:00,1.458,-,1.2,0.734639688,0.835416667,0.707481668,0.81547619
2015-01-06,10:00,0.956,-,0.79,0.753791864,0.8575,0.706955461,0.814107143
2015-01-06,11:00,0.41,-,0.33,0.760798589,0.881666667,0.707515926,0.816428571
2015-01-06,12:00,-0.081,-,-0.07,0.751670483,0.905416667,0.707926825,0.822797619
