Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft),RollStdev ft 1 day,Rolling mean 1 day,RollStdev 1 week,Rolling mean 1 week
2018-01-05,2:00,0.917,-,0.9,0.840484677,0.841666667,0.663025561,1.089166667
2018-01-05,3:00,1,-,1.01,0.840636405,0.835,0.667158534,1.096130952
2018-01-05,4:00,1.211,-,1.3,0.840680259,0.819583333,0.672056772,1.102916667
2018-01-05,5:00,1.514,-,1.63,0.834547087,0.795833333,0.676282524,1.107678571
2018-01-05,6:00,1.834,-,1.91,0.817566201,0.771666667,0.678284992,1.109642857
2018-01-05,7:00,2.086,-,2.1,0.789643907,0.74625,0.676742773,1.108095238
2018-01-05,8:00,2.197,-,2.11,0.756869506,0.724166667,0.672505813,1.10327381
2018-01-05,9:00,2.123,-,1.89,0.733863609,0.710833333,0.668107458,1.096130952
2018-01-05,10:00,1.857,-,1.64,0.731109441,0.709166667,0.666570129,1.088154762
2018-01-05,11:00,1.427,-,1.25,0.737515291,0.71375,0.667943016,1.080178571
2018-01-05,12:00,0.888,-,0.79,0.746672692,0.72375,0.670653183,1.074404762
2018-01-05,13:00,0.325,-,0.36,0.751660842,0.73875,0.672140831,1.072261905
2018-01-05,14:00,-0.165,-,-0.07,0.747353665,0.75375,0.67067143,1.073988095
2018-01-05,15:00,-0.489,-,-0.42,0.73446372,0.7675,0.664790593,1.080416667
2018-01-05,16:00,-0.59,-,-0.64,0.71735209,0.77875,0.654774649,1.090833333
2018-01-05,17:00,-0.46,-,-0.56,0.700374124,0.7875,0.64195466,1.104107143
2018-01-05,18:00,-0.149,-,-0.3,0.699540092,0.787916667,0.631248802,1.118333333
2018-01-05,19:00,0.255,-,0.03,0.705117808,0.784583333,0.624812304,1.13172619
2018-01-05,20:00,0.654,-,0.4,0.711635695,0.779166667,0.623739516,1.144285714
2018-01-05,21:00,0.969,-,0.77,0.717416359,0.770833333,0.624441008,1.15375
2018-01-05,22:00,1.156,-,1.03,0.71883158,0.761666667,0.626295404,1.160416667
2018-01-05,23:00,1.207,-,1.13,0.716791235,0.75375,0.628272976,1.165119048
2018-01-06,0:00,1.145,-,1.06,0.714796895,0.749583333,0.631103489,1.169940476
2018-01-06,1:00,1.022,-,0.88,0.71408792,0.747916667,0.634204494,1.17547619
2018-01-06,2:00,0.901,-,0.74,0.714171254,0.748333333,0.637521395,1.182559524
2018-01-06,3:00,0.849,-,0.64,0.714171254,0.748333333,0.641298094,1.191190476
2018-01-06,4:00,0.909,-,0.73,0.715520359,0.742916667,0.644648406,1.200535714
2018-01-06,5:00,1.087,-,1.05,0.720008932,0.727083333,0.648563414,1.20952381
2018-01-06,6:00,1.347,-,1.3,0.720128687,0.69875,0.652148377,1.215833333
2018-01-06,7:00,1.623,-,1.57,0.709855568,0.664166667,0.653782212,1.218928571
2018-01-06,8:00,1.836,-,1.79,0.683192501,0.622916667,0.653402205,1.218035714
2018-01-06,9:00,1.924,-,1.85,0.636983238,0.577916667,0.652212043,1.213035714
2018-01-06,10:00,1.854,-,1.75,0.580827589,0.537083333,0.652382049,1.205238095
2018-01-06,11:00,1.621,-,1.49,0.528819954,0.50375,0.655955213,1.19577381
2018-01-06,12:00,1.25,-,1.15,0.494271532,0.48,0.663115997,1.186309524
2018-01-06,13:00,0.793,-,0.72,0.478557426,0.465416667,0.671683021,1.17827381
2018-01-06,14:00,0.326,-,0.26,0.476166569,0.459583333,0.678673203,1.173035714
2018-01-06,15:00,-0.064,-,-0.15,0.475364086,0.461666667,0.68105997,1.171488095
2018-01-06,16:00,-0.297,-,-0.43,0.470179583,0.465833333,0.677100127,1.173869048
2018-01-06,17:00,-0.325,-,-0.55,0.459325277,0.471666667,0.667768266,1.179285714
2018-01-06,18:00,-0.154,-,-0.38,0.443938034,0.47875,0.655230907,1.18672619
2018-01-06,19:00,0.162,-,-0.1,0.428734023,0.487083333,0.644434617,1.193988095
2018-01-06,20:00,0.54,-,0.2,0.418245992,0.495833333,0.637014921,1.199880952
2018-01-06,21:00,0.89,-,0.55,0.413513577,0.5075,0.633163805,1.20327381
2018-01-06,22:00,1.147,-,0.84,0.420417107,0.52125,0.632342302,1.204166667
2018-01-06,23:00,1.276,-,1.03,0.441722583,0.538333333,0.633219659,1.20297619
2018-01-07,0:00,1.276,-,1.02,0.472865915,0.5575,0.634518603,1.200714286
2018-01-07,1:00,1.173,-,0.89,0.517056713,0.584583333,0.635120529,1.199404762
2018-01-07,2:00,1.013,-,0.74,0.549740387,0.611666667,0.634962352,1.199761905
2018-01-07,3:00,0.858,-,0.51,0.570219256,0.6375,0.634018304,1.201845238
2018-01-07,4:00,0.767,-,0.35,0.579264745,0.664583333,0.631743074,1.206130952
2018-01-07,5:00,0.781,-,0.37,0.577153811,0.6875,0.628255193,1.211607143
2018-01-07,6:00,0.907,-,0.47,0.573180802,0.701666667,0.624856664,1.216428571
2018-01-07,7:00,1.112,-,0.58,0.571685627,0.70625,0.622466316,1.219404762
2018-01-07,8:00,1.339,-,0.71,0.571070061,0.710833333,0.62217065,1.219702381
2018-01-07,9:00,1.52,-,0.87,0.571993083,0.7175,0.626201494,1.216488095
2018-01-07,10:00,1.604,-,0.95,0.576289983,0.726666667,0.636217201,1.209642857
2018-01-07,11:00,1.56,-,0.92,0.590526663,0.745,0.652079582,1.200059524
2018-01-07,12:00,1.385,-,0.8,0.615090426,0.773333333,0.673686156,1.188571429
2018-01-07,13:00,1.096,-,0.58,0.638947844,0.8075,0.697022712,1.176904762
2018-01-07,14:00,0.738,-,0.31,0.65938693,0.852083333,0.718154377,1.166666667
2018-01-07,15:00,0.375,-,-0.05,0.661986334,0.902083333,0.734438908,1.158869048
2018-01-07,16:00,0.085,-,-0.29,0.634347776,0.958333333,0.744363709,1.154285714
2018-01-07,17:00,-0.063,-,-0.38,0.576348922,1.017083333,0.748060164,1.152559524
2018-01-07,18:00,-0.032,-,-0.18,0.493910014,1.074166667,0.746307467,1.153452381
2018-01-07,19:00,0.166,-,0.11,0.418281292,1.11875,0.744886417,1.154285714
2018-01-07,20:00,0.478,-,0.48,0.360808271,1.155,0.744802863,1.154345238
2018-01-07,21:00,0.823,-,0.88,0.331386798,1.187916667,0.746480706,1.152797619
2018-01-07,22:00,1.125,-,1.25,0.33210762,1.215416667,0.749654951,1.148869048
2018-01-07,23:00,1.328,-,1.49,0.358786198,1.241666667,0.752882002,1.142857143
2018-01-08,0:00,1.407,-,1.67,0.401409654,1.269166667,0.755324921,1.135654762
2018-01-08,1:00,1.361,-,1.54,0.448764609,1.29625,0.756416512,1.12797619
2018-01-08,2:00,1.214,-,1.36,0.489786814,1.327083333,0.757043457,1.122083333
2018-01-08,3:00,1.011,-,1.16,0.520548763,1.361666667,0.75722246,1.11875
2018-01-08,4:00,0.808,-,0.9,0.533014227,1.395416667,0.757291086,1.117678571
2018-01-08,5:00,0.662,-,0.71,0.525649185,1.42875,0.75712131,1.118571429
2018-01-08,6:00,0.615,-,0.58,0.502898663,1.45875,0.756482768,1.120535714
2018-01-08,7:00,0.679,-,0.69,0.470955704,1.484166667,0.755451622,1.122678571
2018-01-08,8:00,0.828,-,0.87,0.453074641,1.49625,0.755595096,1.122440476
2018-01-08,9:00,1.014,-,1.09,0.448538488,1.499583333,0.758208909,1.118869048
2018-01-08,10:00,1.18,-,1.39,0.449769667,1.498333333,0.764016586,1.111785714
2018-01-08,11:00,1.28,-,1.6,0.453699767,1.49,0.774123335,1.100357143
2018-01-08,12:00,1.285,-,1.62,0.453814749,1.48,0.789122133,1.085178571
2018-01-08,13:00,1.185,-,1.65,0.452835671,1.474166667,0.808135757,1.068154762
2018-01-08,14:00,0.989,-,1.51,0.45177829,1.470833333,0.82639889,1.050892857
2018-01-08,15:00,0.732,-,1.3,0.452374572,1.474166667,0.840615855,1.035952381
2018-01-08,16:00,0.469,-,1.12,0.450918547,1.483333333,0.851196436,1.023928571
2018-01-08,17:00,0.268,-,0.99,0.445413828,1.4925,0.857357627,1.015416667
2018-01-08,18:00,0.189,-,0.89,0.437716199,1.500416667,0.861436504,1.009107143
2018-01-08,19:00,0.262,-,0.98,0.430580161,1.505833333,0.86405731,1.004583333
2018-01-08,20:00,0.474,-,1.27,0.431660092,1.505,0.866067216,1.000178571
2018-01-08,21:00,0.772,-,1.54,0.437045209,1.497916667,0.867538082,0.994345238
2018-01-08,22:00,1.084,-,1.88,0.438429138,1.48875,0.86791422,0.987261905
2018-01-08,23:00,1.342,-,2.15,0.431231595,1.477083333,0.866080585,0.978809524
2018-01-09,0:00,1.499,-,2.32,0.41617217,1.465833333,0.862033689,0.969047619
2018-01-09,1:00,1.533,-,2.28,0.400013587,1.4575,0.855969409,0.959107143
2018-01-09,2:00,1.443,-,2.19,0.399123814,1.457083333,0.84981705,0.950892857
2018-01-09,3:00,1.251,-,1.97,0.403225222,1.459166667,0.844538618,0.944821429
2018-01-09,4:00,0.996,-,1.7,0.412542268,1.465416667,0.841380691,0.941130952
2018-01-09,5:00,0.734,-,1.43,0.419449043,1.47375,0.840045316,0.939285714
2018-01-09,6:00,0.524,-,1.19,0.419787515,1.479583333,0.840010691,0.93922619
2018-01-09,7:00,0.413,-,0.98,0.41920711,1.480416667,0.840330344,0.940059524
2018-01-09,8:00,0.418,-,0.95,0.423653665,1.477083333,0.840466537,0.941011905
2018-01-09,9:00,0.522,-,1.06,0.451325744,1.460833333,0.840623824,0.939702381
2018-01-09,10:00,0.687,-,1.19,0.489497672,1.435833333,0.84201638,0.935178571
2018-01-09,11:00,0.86,-,1.36,0.519957495,1.409166667,0.845409045,0.927619048
2018-01-09,12:00,0.998,-,1.48,0.542001123,1.38,0.851187096,0.916964286
2018-01-09,13:00,1.067,-,1.57,0.55021669,1.355833333,0.858473537,0.904345238
2018-01-09,14:00,1.049,-,1.59,0.549252456,1.34,0.865767056,0.890833333
2018-01-09,15:00,0.944,-,1.52,0.546701406,1.330416667,0.872584915,0.877261905
2018-01-09,16:00,0.777,-,1.34,0.546554425,1.33,0.877120875,0.865535714
2018-01-09,17:00,0.595,-,1.18,0.547412226,1.335833333,0.880032076,0.856488095
2018-01-09,18:00,0.463,-,1.02,0.546458294,1.344166667,0.881257817,0.85047619
2018-01-09,19:00,0.433,-,0.96,0.54237785,1.354583333,0.881504224,0.847559524
2018-01-09,20:00,0.534,-,1.1,0.537406547,1.363333333,0.88147613,0.846488095
2018-01-09,21:00,0.749,-,1.32,0.537623427,1.362916667,0.88126673,0.845297619
2018-01-09,22:00,1.03,-,1.6,0.538728374,1.3575,0.880542933,0.843154762
2018-01-09,23:00,1.31,-,1.88,0.536318469,1.34875,0.878594168,0.838988095
2018-01-10,0:00,1.53,-,2.12,0.5286692,1.339583333,0.874873715,0.832916667
2018-01-10,1:00,1.647,-,2.27,0.516795449,1.330833333,0.869151939,0.825238095
2018-01-10,2:00,1.64,-,2.24,0.505052013,1.324166667,0.861932589,0.817261905
2018-01-10,3:00,1.506,-,2.12,0.504267118,1.32375,0.85518926,0.810654762
2018-01-10,4:00,1.262,-,1.9,0.507790753,1.325833333,0.850463868,0.806488095
2018-01-10,5:00,0.948,-,1.57,0.511420124,1.32875,0.849255263,0.80547619
2018-01-10,6:00,0.623,-,1.21,0.514161763,1.333333333,0.852132625,0.80797619
2018-01-10,7:00,0.35,-,0.9,0.513493293,1.338333333,0.857669861,0.813452381
2018-01-10,8:00,0.183,-,0.56,0.512071666,1.34,0.862519634,0.82
2018-01-10,9:00,0.146,-,0.46,0.51011774,1.34125,0.865003645,0.826845238
2018-01-10,10:00,0.23,-,0.55,0.516349891,1.337916667,0.865541748,0.832261905
2018-01-10,11:00,0.398,-,0.66,0.531829628,1.329166667,0.865275264,0.834285714
2018-01-10,12:00,0.602,-,0.9,0.54283208,1.321666667,0.865762716,0.832857143
2018-01-10,13:00,0.793,-,1.19,0.551547067,1.312916667,0.867903181,0.827738095
2018-01-10,14:00,0.93,-,1.36,0.555757741,1.303333333,0.871631164,0.818988095
2018-01-10,15:00,0.988,-,1.51,0.55608736,1.29625,0.875740226,0.808452381
2018-01-10,16:00,0.958,-,1.48,0.55478926,1.292083333,0.877822264,0.79797619
2018-01-10,17:00,0.858,-,1.38,0.556002815,1.295,0.878002874,0.789583333
2018-01-10,18:00,0.735,-,1.27,0.559042757,1.30375,0.877236431,0.783928571
2018-01-10,19:00,0.648,-,1.17,0.561225206,1.315416667,0.876424855,0.781011905
2018-01-10,20:00,0.65,-,1.09,0.56118647,1.327916667,0.876233952,0.780535714
2018-01-10,21:00,0.765,-,1.19,0.558911338,1.339166667,0.876792601,0.78172619
2018-01-10,22:00,0.979,-,1.39,0.558168427,1.342916667,0.876591239,0.78125
2018-01-10,23:00,1.243,-,1.66,0.558078354,1.340833333,0.875456295,0.778809524
2018-01-11,0:00,1.498,-,1.91,0.55469129,1.332916667,0.872784563,0.773333333
2018-01-11,1:00,1.685,-,2.11,0.546497245,1.32375,0.868576499,0.764880952
2018-01-11,2:00,1.766,-,2.23,0.533983526,1.314166667,0.862769426,0.754583333
2018-01-11,3:00,1.716,-,2.17,0.52293694,1.3075,0.85531358,0.744404762
2018-01-11,4:00,1.533,-,1.97,0.52151674,1.306666667,0.848133509,0.736130952
2018-01-11,5:00,1.232,-,1.68,0.529322612,1.312083333,0.843030077,0.730535714
2018-01-11,6:00,0.857,-,1.33,0.540746766,1.32375,0.840974625,0.72827381
2018-01-11,7:00,0.471,-,0.94,0.544837265,1.337083333,0.841291821,0.728690476
2018-01-11,8:00,0.147,-,0.59,0.53839267,1.351666667,0.842331971,0.730892857
2018-01-11,9:00,-0.055,-,0.38,0.522435767,1.365,0.842641668,0.733690476
2018-01-11,10:00,-0.106,-,0.34,0.509492323,1.372083333,0.842196471,0.735952381
2018-01-11,11:00,-0.015,-,0.48,0.513068172,1.370416667,0.842115191,0.736130952
2018-01-11,12:00,0.182,-,0.69,0.52951971,1.362083333,0.84429874,0.732738095
2018-01-11,13:00,0.432,-,0.96,0.546262499,1.35125,0.849721125,0.725595238
2018-01-11,14:00,0.681,-,1.19,0.55942258,1.338333333,0.858273544,0.714761905
2018-01-11,15:00,0.879,-,1.41,0.562694733,1.330833333,0.868553886,0.70125
2018-01-11,16:00,0.994,-,1.55,0.562442268,1.3275,0.877345608,0.686547619
2018-01-11,17:00,1.013,-,1.59,0.56318903,1.329166667,0.88262196,0.672321429
2018-01-11,18:00,0.954,-,1.55,0.570109956,1.339166667,0.884820635,0.65952381
2018-01-11,19:00,0.864,-,1.47,0.582258845,1.355833333,0.88475108,0.648928571
2018-01-11,20:00,0.804,-,1.36,0.603639775,1.38375,0.883414319,0.640833333
2018-01-11,21:00,0.825,-,1.28,0.616130986,1.41,0.881926289,0.634821429
2018-01-11,22:00,0.952,-,1.34,0.623077769,1.435416667,0.880545167,0.630297619
2018-01-11,23:00,1.165,-,1.47,0.627569356,1.455416667,0.878821288,0.626130952
2018-01-12,0:00,1.418,-,1.69,0.635329425,1.475,0.876377711,0.621011905
2018-01-12,1:00,1.651,-,1.88,0.642652452,1.4875,0.8724483,0.614345238
2018-01-12,2:00,1.809,-,2.07,0.648838287,1.495416667,0.866905149,0.606547619
2018-01-12,3:00,1.85,-,2.15,0.653901197,1.500416667,0.859449985,0.598214286
2018-01-12,4:00,1.754,-,2.1,0.656601786,1.502916667,0.851425037,0.591071429
2018-01-12,5:00,1.514,-,1.96,0.662730272,1.50875,0.844812512,0.585892857
2018-01-12,6:00,1.152,-,1.65,0.667858355,1.515,0.841268408,0.583333333
2018-01-12,7:00,0.717,-,1.29,0.670249656,1.522083333,0.842572743,0.584285714
2018-01-12,8:00,0.283,-,0.91,0.668816281,1.5275,0.846935196,0.587916667
2018-01-12,9:00,-0.07,-,0.55,0.667258614,1.529166667,0.851563516,0.593095238
2018-01-12,10:00,-0.278,-,0.3,0.667899449,1.52875,0.85495246,0.59922619
2018-01-12,11:00,-0.313,-,0.28,0.67960653,1.522916667,0.856102426,0.604880952
2018-01-12,12:00,-0.186,-,0.43,0.713408714,1.507083333,0.855874563,0.608035714
2018-01-12,13:00,0.059,-,0.65,0.76452268,1.480833333,0.85592995,0.607797619
2018-01-12,14:00,0.362,-,1.01,0.818750263,1.447083333,0.857206182,0.603928571
2018-01-12,15:00,0.66,-,1.33,0.866743029,1.405,0.859383437,0.596190476
2018-01-12,16:00,0.899,-,1.59,0.898268866,1.36,0.861471971,0.585416667
2018-01-12,17:00,1.043,-,1.83,0.91434373,1.31375,0.861190115,0.573630952
2018-01-12,18:00,1.081,-,1.95,0.915697248,1.266666667,0.857058032,0.562321429
2018-01-12,19:00,1.037,-,2.14,0.907679694,1.220416667,0.850631223,0.552083333
2018-01-12,20:00,0.96,-,1.99,0.888274667,1.168333333,0.841658402,0.542738095
2018-01-12,21:00,0.916,-,1.89,0.874002537,1.1175,0.834531699,0.536071429
2018-01-12,22:00,0.956,-,1.82,0.861944108,1.067916667,0.828724159,0.530833333
2018-01-12,23:00,1.097,-,1.94,0.850760849,1.01875,0.823665451,0.52625
2018-01-13,0:00,1.317,-,1.99,0.830536757,0.965,0.817069255,0.52047619
2018-01-13,1:00,1.565,-,2.07,0.801704592,0.915416667,0.809419205,0.513511905
2018-01-13,2:00,1.779,-,2.19,0.763249988,0.86875,0.80046839,0.505238095
2018-01-13,3:00,1.904,-,2.21,0.711749096,0.822916667,0.789757408,0.49577381
2018-01-13,4:00,1.901,-,2.24,0.654522588,0.782083333,0.778698253,0.486964286
2018-01-13,5:00,1.747,-,2.11,0.587053561,0.741666667,0.767742479,0.47952381
2018-01-13,6:00,1.444,-,1.82,0.519627619,0.702916667,0.759753986,0.47452381
2018-01-13,7:00,1.02,-,1.42,0.466422555,0.6675,0.757518909,0.473154762
2018-01-13,8:00,0.535,-,0.95,0.43801905,0.634583333,0.760922741,0.475416667
2018-01-13,9:00,0.073,-,0.54,0.442512384,0.602083333,0.767748273,0.480952381
2018-01-13,10:00,-0.28,-,0.16,0.477766353,0.567916667,0.774252328,0.488333333
2018-01-13,11:00,-0.461,-,-0.1,0.534194334,0.53375,0.777590944,0.496190476
2018-01-13,12:00,-0.449,-,-0.2,0.608289953,0.495833333,0.777734419,0.503511905
2018-01-13,13:00,-0.265,-,-0.16,0.683010705,0.455833333,0.775988178,0.508988095
2018-01-13,14:00,0.036,-,0,0.747663026,0.415,0.774377828,0.511904762
2018-01-13,15:00,0.384,-,0.25,0.797968435,0.373333333,0.774300194,0.51202381
2018-01-13,16:00,0.712,-,0.48,0.83422608,0.32875,0.775827786,0.50952381
2018-01-13,17:00,0.963,-,0.7,0.853702826,0.284583333,0.777344041,0.505952381
2018-01-13,18:00,1.104,-,0.84,0.855132416,0.245833333,0.777627226,0.502797619
2018-01-13,19:00,1.134,-,0.89,0.847379165,0.209166667,0.777196566,0.50047619
