Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft),RollStdev ft 1 day,Rolling mean 1 day,RollStdev 1 week,Rolling mean 1 week
2020-01-01,0:00,1.276,-,1.38,0.537950351,1.119166667,0.749871037,1.373452381
2020-01-01,1:00,1.212,-,1.29,0.545191763,1.129166667,0.751632346,1.377380952
2020-01-01,2:00,1.1,-,1.2,0.552430729,1.141666667,0.754538967,1.383035714
2020-01-01,3:00,0.989,-,1.11,0.555695152,1.151666667,0.758790682,1.390416667
2020-01-01,4:00,0.925,-,1.13,0.557221205,1.162083333,0.764088433,1.39922619
2020-01-01,5:00,0.943,-,1.24,0.5573982,1.166666667,0.769667196,1.408154762
2020-01-01,6:00,1.05,-,1.41,0.557205599,1.164583333,0.773978569,1.415535714
2020-01-01,7:00,1.219,-,1.58,0.555549082,1.16,0.776106512,1.42
2020-01-01,8:00,1.399,-,1.71,0.549790474,1.15,0.776309843,1.420714286
2020-01-01,9:00,1.533,-,1.85,0.542107903,1.14125,0.776305316,1.417261905
2020-01-01,10:00,1.574,-,1.86,0.536781707,1.137083333,0.778508676,1.409464286
2020-01-01,11:00,1.5,-,1.78,0.541692028,1.140416667,0.784735784,1.398690476
2020-01-01,12:00,1.312,-,1.59,0.557411038,1.15125,0.795408926,1.386130952
2020-01-01,13:00,1.033,-,1.26,0.581242422,1.170833333,0.809427607,1.37327381
2020-01-01,14:00,0.702,-,0.88,0.600924409,1.198333333,0.823869833,1.362083333
2020-01-01,15:00,0.374,-,0.55,0.604675024,1.231666667,0.834846909,1.354166667
2020-01-01,16:00,0.112,-,0.24,0.587877384,1.267916667,0.84126501,1.349642857
2020-01-01,17:00,-0.025,-,0.11,0.546158521,1.3075,0.842618218,1.348690476
2020-01-01,18:00,-0.001,-,0.17,0.48629906,1.347916667,0.840427531,1.350357143
2020-01-01,19:00,0.18,-,0.36,0.422291883,1.385,0.837150497,1.35327381
2020-01-01,20:00,0.471,-,0.56,0.36450085,1.42,0.834555298,1.356130952
2020-01-01,21:00,0.799,-,0.91,0.315277368,1.455416667,0.832897928,1.358392857
2020-01-01,22:00,1.09,-,1.24,0.296857637,1.48875,0.832636701,1.358928571
2020-01-01,23:00,1.29,-,1.45,0.307470984,1.519166667,0.832742623,1.358392857
2020-01-02,0:00,1.374,-,1.62,0.336012422,1.55,0.832717389,1.357619048
2020-01-02,1:00,1.349,-,1.59,0.375375899,1.58125,0.832542425,1.356904762
2020-01-02,2:00,1.237,-,1.44,0.409282688,1.614166667,0.832847149,1.357738095
2020-01-02,3:00,1.08,-,1.36,0.429817749,1.649583333,0.834163377,1.360892857
2020-01-02,4:00,0.923,-,1.24,0.436868799,1.6825,0.836326269,1.365535714
2020-01-02,5:00,0.815,-,1.19,0.430080672,1.712916667,0.838799084,1.371309524
2020-01-02,6:00,0.789,-,1.3,0.415854063,1.739583333,0.840769365,1.376964286
2020-01-02,7:00,0.853,-,1.34,0.40525332,1.757083333,0.841714289,1.380535714
2020-01-02,8:00,0.987,-,1.5,0.395556616,1.772916667,0.841809657,1.381785714
2020-01-02,9:00,1.143,-,1.75,0.391263283,1.785,0.842000618,1.37952381
2020-01-02,10:00,1.27,-,1.94,0.392003401,1.791666667,0.843482333,1.372857143
2020-01-02,11:00,1.326,-,2.04,0.394733445,1.796666667,0.847485681,1.362261905
2020-01-02,12:00,1.289,-,2.06,0.401214641,1.804166667,0.854680798,1.34875
2020-01-02,13:00,1.156,-,1.92,0.412331432,1.815416667,0.865070463,1.333333333
2020-01-02,14:00,0.945,-,1.68,0.426182923,1.833333333,0.875961012,1.318630952
2020-01-02,15:00,0.689,-,1.42,0.432702998,1.856666667,0.883813961,1.307142857
2020-01-02,16:00,0.437,-,1.19,0.425287413,1.885416667,0.889240694,1.298869048
2020-01-02,17:00,0.246,-,1.08,0.39887523,1.918333333,0.892087735,1.293988095
2020-01-02,18:00,0.171,-,1.06,0.357442607,1.95,0.892818605,1.292202381
2020-01-02,19:00,0.242,-,1.2,0.307255264,1.978333333,0.892774883,1.292380952
2020-01-02,20:00,0.448,-,1.41,0.265477421,2,0.89276902,1.292440476
2020-01-02,21:00,0.74,-,1.71,0.236281198,2.01875,0.892727275,1.291964286
2020-01-02,22:00,1.047,-,1.97,0.22707617,2.03375,0.892137485,1.289464286
2020-01-02,23:00,1.3,-,2.19,0.235528622,2.049583333,0.890572617,1.285416667
2020-01-03,0:00,1.453,-,2.37,0.26158796,2.0675,0.887828043,1.280535714
2020-01-03,1:00,1.486,-,2.38,0.297830014,2.08625,0.883995969,1.27547619
2020-01-03,2:00,1.408,-,2.29,0.334501305,2.107083333,0.88067859,1.271845238
2020-01-03,3:00,1.242,-,2.15,0.360123771,2.1275,0.879428325,1.270654762
2020-01-03,4:00,1.028,-,1.97,0.376197364,2.14875,0.881058736,1.272083333
2020-01-03,5:00,0.815,-,1.83,0.378712541,2.168333333,0.885467048,1.275892857
2020-01-03,6:00,0.652,-,1.72,0.371795487,2.183333333,0.891062904,1.280952381
2020-01-03,7:00,0.577,-,1.72,0.363771508,2.190833333,0.895632448,1.28577381
2020-01-03,8:00,0.603,-,1.79,0.365507142,2.189583333,0.897974307,1.288809524
2020-01-03,9:00,0.712,-,1.91,0.378492194,2.180416667,0.898113284,1.289047619
2020-01-03,10:00,0.863,-,2.06,0.392505654,2.167916667,0.896837756,1.28577381
2020-01-03,11:00,1.007,-,2.22,0.402113078,2.154166667,0.895440403,1.278571429
2020-01-03,12:00,1.101,-,2.33,0.403963829,2.142916667,0.894991856,1.267738095
2020-01-03,13:00,1.12,-,2.35,0.402149118,2.1325,0.895993408,1.25422619
2020-01-03,14:00,1.056,-,2.24,0.400067929,2.1275,0.898629027,1.23922619
2020-01-03,15:00,0.918,-,2.11,0.40098791,2.13,0.901332994,1.225178571
2020-01-03,16:00,0.734,-,1.98,0.402278835,2.1375,0.902017722,1.213928571
2020-01-03,17:00,0.549,-,1.84,0.400985877,2.14625,0.901406591,1.205535714
2020-01-03,18:00,0.419,-,1.74,0.395905676,2.1625,0.900182086,1.200595238
2020-01-03,19:00,0.393,-,1.72,0.388411621,2.17125,0.899419257,1.198869048
2020-01-03,20:00,0.498,-,1.86,0.388411621,2.17125,0.899454283,1.198928571
2020-01-03,21:00,0.718,-,2.07,0.391965504,2.1675,0.899682577,1.19922619
2020-01-03,22:00,1.003,-,2.35,0.409031199,2.1475,0.899293009,1.198809524
2020-01-03,23:00,1.285,-,2.62,0.421889298,2.115833333,0.896906747,1.196607143
2020-01-04,0:00,1.498,-,2.82,0.417934665,2.075416667,0.891866439,1.192440476
2020-01-04,1:00,1.601,-,2.88,0.395759223,2.025833333,0.885292132,1.187738095
2020-01-04,2:00,1.58,-,2.78,0.355714223,1.9775,0.878769545,1.183452381
2020-01-04,3:00,1.442,-,2.66,0.313125606,1.937083333,0.875717212,1.181607143
2020-01-04,4:00,1.213,-,2.44,0.276512638,1.89625,0.876978327,1.182321429
2020-01-04,5:00,0.934,-,2.19,0.256746647,1.861666667,0.883204167,1.185833333
